Layes_Number,Node_Firest_Layer,Node_Middle_Layer,DropOut,Input_Feature,Antibiotic,Cross_Validation,TN,FP,FN,TP,S.PRC,S.RCL,R.PRC,R.RCL,S.FSc,R.FSc,Accuracy
2,200,100,0.8,S,TMP,CV_4,66,29,37,36,0.640776699,0.553846154,0.694736842,0.493150685,0.666666667,0.52173913,0.607142857
2,200,100,0.8,S,CIP,CV_4,288,6,54,39,0.842105263,0.866666667,0.979591837,0.419354839,0.905660377,0.565217391,0.84496124
2,200,100,0.8,G,CTZ,CV_1,324,0,63,0,0.837209302,0,1,0,0.911392405,0,0.837209302
2,200,100,0.8,G,CTX,CV_1,295,0,76,0,0.795148248,0,1,0,0.885885886,0,0.795148248
2,200,100,0.8,G,AMP,CV_1,0,38,0,130,0,0.773809524,0,1,0,0.872483221,0.773809524
2,200,100,0.8,G,AMX,CV_1,22,58,19,119,0.536585366,0.672316384,0.275,0.862318841,0.363636364,0.755555556,0.646788991
2,200,100,0.8,G,AMC,CV_1,230,2,102,2,0.692771084,0.5,0.99137931,0.019230769,0.815602837,0.037037037,0.69047619
2,200,100,0.8,G,CXM,CV_1,289,0,98,0,0.746770026,0,1,0,0.855029586,0,0.746770026
2,200,100,0.8,G,CET,CV_1,24,34,4,106,0.857142857,0.757142857,0.413793103,0.963636364,0.558139535,0.848,0.773809524
2,200,100,0.8,G,GEN,CV_1,331,0,56,0,0.855297158,0,1,0,0.922005571,0,0.855297158
2,200,100,0.8,G,TBM,CV_1,116,0,52,0,0.69047619,0,1,0,0.816901408,0,0.69047619
2,200,100,0.8,G,TMP,CV_1,89,12,49,18,0.644927536,0.6,0.881188119,0.268656716,0.744769874,0.371134021,0.636904762
2,200,100,0.8,G,CIP,CV_1,300,2,64,21,0.824175824,0.913043478,0.993377483,0.247058824,0.900900901,0.388888889,0.829457364
2,200,100,0.8,G,CTZ,CV_2,318,0,69,0,0.821705426,0,1,0,0.90212766,0,0.821705426
2,200,100,0.8,G,CTX,CV_2,290,0,81,0,0.781671159,0,1,0,0.877458396,0,0.781671159
2,200,100,0.8,G,AMP,CV_2,0,48,0,120,0,0.714285714,0,1,0,0.833333333,0.714285714
2,200,100,0.8,G,AMX,CV_2,19,62,12,125,0.612903226,0.668449198,0.234567901,0.912408759,0.339285714,0.771604938,0.660550459
2,200,100,0.8,G,AMC,CV_2,221,0,115,0,0.657738095,0,1,0,0.793536804,0,0.657738095
2,200,100,0.8,G,CXM,CV_2,280,0,107,0,0.723514212,0,1,0,0.83958021,0,0.723514212
2,200,100,0.8,G,CET,CV_2,0,71,1,96,0,0.574850299,0,0.989690722,0,0.727272727,0.571428571
2,200,100,0.8,G,GEN,CV_2,325,0,62,0,0.839793282,0,1,0,0.912921348,0,0.839793282
2,200,100,0.8,G,TBM,CV_2,116,0,52,0,0.69047619,0,1,0,0.816901408,0,0.69047619
2,200,100,0.8,G,TMP,CV_2,92,7,57,12,0.617449664,0.631578947,0.929292929,0.173913043,0.741935484,0.272727273,0.619047619
2,200,100,0.8,G,CIP,CV_2,301,0,86,0,0.777777778,0,1,0,0.875,0,0.777777778
2,200,100,0.8,G,CTZ,CV_3,306,0,81,0,0.790697674,0,1,0,0.883116883,0,0.790697674
2,200,100,0.8,G,CTX,CV_3,290,0,81,0,0.781671159,0,1,0,0.877458396,0,0.781671159
2,200,100,0.8,G,AMP,CV_3,0,45,0,123,0,0.732142857,0,1,0,0.845360825,0.732142857
2,200,100,0.8,G,AMX,CV_3,18,70,11,119,0.620689655,0.62962963,0.204545455,0.915384615,0.307692308,0.746081505,0.628440367
2,200,100,0.8,G,AMC,CV_3,221,13,79,23,0.736666667,0.638888889,0.944444444,0.225490196,0.827715356,0.333333333,0.726190476
2,200,100,0.8,G,CXM,CV_3,269,0,118,0,0.695090439,0,1,0,0.820121951,0,0.695090439
2,200,100,0.8,G,CET,CV_3,9,62,1,96,0.9,0.607594937,0.126760563,0.989690722,0.222222222,0.752941176,0.625
2,200,100,0.8,G,GEN,CV_3,321,0,66,0,0.829457364,0,1,0,0.906779661,0,0.829457364
2,200,100,0.8,G,TBM,CV_3,111,0,57,0,0.660714286,0,1,0,0.795698925,0,0.660714286
2,200,100,0.8,G,TMP,CV_3,90,3,58,17,0.608108108,0.85,0.967741935,0.226666667,0.746887967,0.357894737,0.636904762
2,200,100,0.8,G,CIP,CV_3,286,0,101,0,0.739018088,0,1,0,0.849925706,0,0.739018088
2,200,100,0.8,G,CTZ,CV_4,324,0,63,0,0.837209302,0,1,0,0.911392405,0,0.837209302
2,200,100,0.8,G,CTX,CV_4,296,0,75,0,0.797843666,0,1,0,0.887556222,0,0.797843666
2,200,100,0.8,G,AMP,CV_4,0,48,0,120,0,0.714285714,0,1,0,0.833333333,0.714285714
2,200,100,0.8,G,AMX,CV_4,0,93,0,125,0,0.573394495,0,1,0,0.728862974,0.573394495
2,200,100,0.8,G,AMC,CV_4,226,0,110,0,0.672619048,0,1,0,0.804270463,0,0.672619048
2,200,100,0.8,G,CXM,CV_4,285,0,102,0,0.736434109,0,1,0,0.848214286,0,0.736434109
2,200,100,0.8,G,CET,CV_4,8,58,5,97,0.615384615,0.625806452,0.121212121,0.950980392,0.202531646,0.754863813,0.625
2,200,100,0.8,G,GEN,CV_4,326,0,61,0,0.842377261,0,1,0,0.914446003,0,0.842377261
2,200,100,0.8,G,TBM,CV_4,116,0,52,0,0.69047619,0,1,0,0.816901408,0,0.69047619
2,200,100,0.8,G,TMP,CV_4,92,3,69,4,0.571428571,0.571428571,0.968421053,0.054794521,0.71875,0.1,0.571428571
2,200,100,0.8,G,CIP,CV_4,294,0,93,0,0.759689922,0,1,0,0.863436123,0,0.759689922
2,200,100,1,GSY,CTZ,CV_1,299,12,43,19,0.874269006,0.612903226,0.961414791,0.306451613,0.915773354,0.408602151,0.852546917
2,200,100,1,GSY,CTX,CV_1,282,5,50,25,0.84939759,0.833333333,0.982578397,0.333333333,0.911147011,0.476190476,0.848066298
2,200,100,1,GSY,AMP,CV_1,23,11,20,103,0.534883721,0.903508772,0.676470588,0.837398374,0.597402597,0.869198312,0.802547771
2,200,100,1,GSY,AMX,CV_1,58,22,41,97,0.585858586,0.81512605,0.725,0.702898551,0.648044693,0.754863813,0.711009174
2,200,100,1,GSY,AMC,CV_1,182,50,54,50,0.771186441,0.5,0.784482759,0.480769231,0.777777778,0.490196078,0.69047619
2,200,100,1,GSY,CXM,CV_1,260,16,48,49,0.844155844,0.753846154,0.942028986,0.505154639,0.890410959,0.604938272,0.828418231
2,200,100,1,GSY,CET,CV_1,40,10,33,74,0.547945205,0.880952381,0.8,0.691588785,0.650406504,0.77486911,0.72611465
2,200,100,1,GSY,GEN,CV_1,305,15,37,16,0.891812865,0.516129032,0.953125,0.301886792,0.921450151,0.380952381,0.860589812
2,200,100,1,GSY,TBM,CV_1,99,8,22,28,0.818181818,0.777777778,0.925233645,0.56,0.868421053,0.651162791,0.808917197
2,200,100,1,GSY,TMP,CV_1,77,16,17,47,0.819148936,0.746031746,0.827956989,0.734375,0.823529412,0.74015748,0.789808917
2,200,100,1,GSY,CIP,CV_1,279,9,19,66,0.936241611,0.88,0.96875,0.776470588,0.95221843,0.825,0.924932976
2,200,100,1,GSY,CTZ,CV_2,303,6,47,21,0.865714286,0.777777778,0.980582524,0.308823529,0.919575114,0.442105263,0.859416446
2,200,100,1,GSY,CTX,CV_2,272,12,56,25,0.829268293,0.675675676,0.957746479,0.308641975,0.888888889,0.423728814,0.81369863
2,200,100,1,GSY,AMP,CV_2,29,14,22,89,0.568627451,0.86407767,0.674418605,0.801801802,0.617021277,0.831775701,0.766233766
2,200,100,1,GSY,AMX,CV_2,57,24,40,97,0.587628866,0.801652893,0.703703704,0.708029197,0.640449438,0.751937984,0.706422018
2,200,100,1,GSY,AMC,CV_2,180,41,51,64,0.779220779,0.60952381,0.814479638,0.556521739,0.796460177,0.581818182,0.726190476
2,200,100,1,GSY,CXM,CV_2,261,10,58,48,0.818181818,0.827586207,0.963099631,0.452830189,0.884745763,0.585365854,0.819628647
2,200,100,1,GSY,CET,CV_2,42,16,29,67,0.591549296,0.807228916,0.724137931,0.697916667,0.651162791,0.748603352,0.707792208
2,200,100,1,GSY,GEN,CV_2,308,8,39,22,0.887608069,0.733333333,0.974683544,0.360655738,0.929110106,0.483516484,0.875331565
2,200,100,1,GSY,TBM,CV_2,93,13,11,37,0.894230769,0.74,0.877358491,0.770833333,0.885714286,0.755102041,0.844155844
2,200,100,1,GSY,TMP,CV_2,68,17,13,56,0.839506173,0.767123288,0.8,0.811594203,0.819277108,0.788732394,0.805194805
2,200,100,1,GSY,CIP,CV_2,285,6,28,58,0.910543131,0.90625,0.979381443,0.674418605,0.943708609,0.773333333,0.909814324
2,200,100,1,GSY,CTZ,CV_3,286,13,63,18,0.819484241,0.580645161,0.956521739,0.222222222,0.882716049,0.321428571,0.8
2,200,100,1,GSY,CTX,CV_3,265,10,49,31,0.843949045,0.756097561,0.963636364,0.3875,0.899830221,0.512396694,0.833802817
2,200,100,1,GSY,AMP,CV_3,29,12,26,91,0.527272727,0.883495146,0.707317073,0.777777778,0.604166667,0.827272727,0.759493671
2,200,100,1,GSY,AMX,CV_3,60,28,18,112,0.769230769,0.8,0.681818182,0.861538462,0.722891566,0.82962963,0.788990826
2,200,100,1,GSY,AMC,CV_3,180,54,56,46,0.762711864,0.46,0.769230769,0.450980392,0.765957447,0.455445545,0.672619048
2,200,100,1,GSY,CXM,CV_3,238,24,69,49,0.7752443,0.671232877,0.908396947,0.415254237,0.83655536,0.513089005,0.755263158
2,200,100,1,GSY,CET,CV_3,45,18,27,68,0.625,0.790697674,0.714285714,0.715789474,0.666666667,0.751381215,0.715189873
2,200,100,1,GSY,GEN,CV_3,306,8,53,13,0.852367688,0.619047619,0.974522293,0.196969697,0.90936107,0.298850575,0.839473684
2,200,100,1,GSY,TBM,CV_3,93,11,14,40,0.869158879,0.784313725,0.894230769,0.740740741,0.881516588,0.761904762,0.841772152
2,200,100,1,GSY,TMP,CV_3,65,19,20,54,0.764705882,0.739726027,0.773809524,0.72972973,0.769230769,0.734693878,0.753164557
2,200,100,1,GSY,CIP,CV_3,274,5,24,77,0.919463087,0.93902439,0.982078853,0.762376238,0.949740035,0.841530055,0.923684211
2,200,100,1,GSY,CTZ,CV_4,303,7,43,18,0.875722543,0.72,0.977419355,0.295081967,0.923780488,0.418604651,0.865229111
2,200,100,1,GSY,CTX,CV_4,269,17,42,32,0.864951768,0.653061224,0.940559441,0.432432432,0.901172529,0.520325203,0.836111111
2,200,100,1,GSY,AMP,CV_4,22,22,22,95,0.5,0.811965812,0.5,0.811965812,0.5,0.811965812,0.726708075
2,200,100,1,GSY,AMX,CV_4,55,38,29,96,0.654761905,0.71641791,0.591397849,0.768,0.621468927,0.741312741,0.69266055
2,200,100,1,GSY,AMC,CV_4,176,50,58,52,0.752136752,0.509803922,0.778761062,0.472727273,0.765217391,0.490566038,0.678571429
2,200,100,1,GSY,CXM,CV_4,257,14,54,46,0.826366559,0.766666667,0.948339483,0.46,0.883161512,0.575,0.81671159
2,200,100,1,GSY,CET,CV_4,42,18,23,78,0.646153846,0.8125,0.7,0.772277228,0.672,0.791878173,0.745341615
2,200,100,1,GSY,GEN,CV_4,292,20,40,19,0.879518072,0.487179487,0.935897436,0.322033898,0.906832298,0.387755102,0.838274933
2,200,100,1,GSY,TBM,CV_4,92,19,16,34,0.851851852,0.641509434,0.828828829,0.68,0.840182648,0.660194175,0.782608696
2,200,100,1,GSY,TMP,CV_4,66,23,18,54,0.785714286,0.701298701,0.741573034,0.75,0.76300578,0.724832215,0.745341615
2,200,100,1,GSY,CIP,CV_4,263,16,16,76,0.94265233,0.826086957,0.94265233,0.826086957,0.94265233,0.826086957,0.913746631
2,200,100,1,SY,CTZ,CV_1,308,3,59,3,0.839237057,0.5,0.990353698,0.048387097,0.908554572,0.088235294,0.833780161
2,200,100,1,SY,CTX,CV_1,279,8,56,19,0.832835821,0.703703704,0.972125436,0.253333333,0.897106109,0.37254902,0.82320442
2,200,100,1,SY,AMP,CV_1,22,12,32,91,0.407407407,0.883495146,0.647058824,0.739837398,0.5,0.805309735,0.719745223
2,200,100,1,SY,AMX,CV_1,45,35,37,101,0.548780488,0.742647059,0.5625,0.731884058,0.555555556,0.737226277,0.669724771
2,200,100,1,SY,AMC,CV_1,170,62,47,57,0.783410138,0.478991597,0.732758621,0.548076923,0.757238307,0.511210762,0.675595238
2,200,100,1,SY,CXM,CV_1,254,22,54,43,0.824675325,0.661538462,0.920289855,0.443298969,0.869863014,0.530864198,0.796246649
2,200,100,1,SY,CET,CV_1,36,14,33,74,0.52173913,0.840909091,0.72,0.691588785,0.605042017,0.758974359,0.700636943
2,200,100,1,SY,GEN,CV_1,313,7,38,15,0.891737892,0.681818182,0.978125,0.283018868,0.932935917,0.4,0.879356568
2,200,100,1,SY,TBM,CV_1,99,8,22,28,0.818181818,0.777777778,0.925233645,0.56,0.868421053,0.651162791,0.808917197
2,200,100,1,SY,TMP,CV_1,72,21,21,43,0.774193548,0.671875,0.774193548,0.671875,0.774193548,0.671875,0.732484076
2,200,100,1,SY,CIP,CV_1,278,10,44,41,0.863354037,0.803921569,0.965277778,0.482352941,0.91147541,0.602941176,0.855227882
2,200,100,1,SY,CTZ,CV_2,307,2,68,0,0.818666667,0,0.993527508,0,0.897660819,0,0.814323607
2,200,100,1,SY,CTX,CV_2,278,6,72,9,0.794285714,0.6,0.978873239,0.111111111,0.876971609,0.1875,0.78630137
2,200,100,1,SY,AMP,CV_2,23,20,20,91,0.534883721,0.81981982,0.534883721,0.81981982,0.534883721,0.81981982,0.74025974
2,200,100,1,SY,AMX,CV_2,45,36,42,95,0.517241379,0.72519084,0.555555556,0.693430657,0.535714286,0.708955224,0.642201835
2,200,100,1,SY,AMC,CV_2,192,29,72,43,0.727272727,0.597222222,0.868778281,0.373913043,0.791752577,0.459893048,0.699404762
2,200,100,1,SY,CXM,CV_2,261,10,75,31,0.776785714,0.756097561,0.963099631,0.29245283,0.859967051,0.421768707,0.774535809
2,200,100,1,SY,CET,CV_2,33,25,30,66,0.523809524,0.725274725,0.568965517,0.6875,0.545454545,0.705882353,0.642857143
2,200,100,1,SY,GEN,CV_2,309,7,58,3,0.841961853,0.3,0.977848101,0.049180328,0.904831625,0.084507042,0.827586207
2,200,100,1,SY,TBM,CV_2,98,8,20,28,0.830508475,0.777777778,0.924528302,0.583333333,0.875,0.666666667,0.818181818
2,200,100,1,SY,TMP,CV_2,61,24,25,44,0.709302326,0.647058824,0.717647059,0.637681159,0.713450292,0.642335766,0.681818182
2,200,100,1,SY,CIP,CV_2,272,19,31,55,0.897689769,0.743243243,0.934707904,0.639534884,0.915824916,0.6875,0.867374005
2,200,100,1,SY,CTZ,CV_3,284,15,64,17,0.816091954,0.53125,0.949832776,0.209876543,0.877897991,0.300884956,0.792105263
2,200,100,1,SY,CTX,CV_3,263,12,48,32,0.845659164,0.727272727,0.956363636,0.4,0.897610922,0.516129032,0.830985915
2,200,100,1,SY,AMP,CV_3,13,28,14,103,0.481481481,0.786259542,0.317073171,0.88034188,0.382352941,0.830645161,0.734177215
2,200,100,1,SY,AMX,CV_3,39,49,38,92,0.506493506,0.65248227,0.443181818,0.707692308,0.472727273,0.67896679,0.600917431
2,200,100,1,SY,AMC,CV_3,196,38,56,46,0.777777778,0.547619048,0.837606838,0.450980392,0.806584362,0.494623656,0.720238095
2,200,100,1,SY,CXM,CV_3,232,30,83,35,0.736507937,0.538461538,0.885496183,0.296610169,0.804159445,0.382513661,0.702631579
2,200,100,1,SY,CET,CV_3,43,20,27,68,0.614285714,0.772727273,0.682539683,0.715789474,0.646616541,0.743169399,0.702531646
2,200,100,1,SY,GEN,CV_3,293,21,54,12,0.844380403,0.363636364,0.933121019,0.181818182,0.886535552,0.242424242,0.802631579
2,200,100,1,SY,TBM,CV_3,99,5,23,31,0.81147541,0.861111111,0.951923077,0.574074074,0.876106195,0.688888889,0.82278481
2,200,100,1,SY,TMP,CV_3,66,18,40,34,0.622641509,0.653846154,0.785714286,0.459459459,0.694736842,0.53968254,0.632911392
2,200,100,1,SY,CIP,CV_3,274,5,49,52,0.848297214,0.912280702,0.982078853,0.514851485,0.910299003,0.658227848,0.857894737
2,200,100,1,SY,CTZ,CV_4,300,10,58,3,0.837988827,0.230769231,0.967741935,0.049180328,0.898203593,0.081081081,0.81671159
2,200,100,1,SY,CTX,CV_4,282,4,59,15,0.826979472,0.789473684,0.986013986,0.202702703,0.899521531,0.322580645,0.825
2,200,100,1,SY,AMP,CV_4,15,29,27,90,0.357142857,0.756302521,0.340909091,0.769230769,0.348837209,0.762711864,0.652173913
2,200,100,1,SY,AMX,CV_4,45,48,36,89,0.555555556,0.649635036,0.483870968,0.712,0.517241379,0.679389313,0.614678899
2,200,100,1,SY,AMC,CV_4,174,52,59,51,0.746781116,0.495145631,0.769911504,0.463636364,0.758169935,0.478873239,0.669642857
2,200,100,1,SY,CXM,CV_4,255,16,82,18,0.756676558,0.529411765,0.94095941,0.18,0.838815789,0.268656716,0.735849057
2,200,100,1,SY,CET,CV_4,41,19,31,70,0.569444444,0.786516854,0.683333333,0.693069307,0.621212121,0.736842105,0.689440994
2,200,100,1,SY,GEN,CV_4,304,8,56,3,0.844444444,0.272727273,0.974358974,0.050847458,0.904761905,0.085714286,0.827493261
2,200,100,1,SY,TBM,CV_4,101,10,25,25,0.801587302,0.714285714,0.90990991,0.5,0.852320675,0.588235294,0.782608696
2,200,100,1,SY,TMP,CV_4,68,21,40,32,0.62962963,0.603773585,0.764044944,0.444444444,0.69035533,0.512,0.621118012
2,200,100,1,SY,CIP,CV_4,273,6,42,50,0.866666667,0.892857143,0.978494624,0.543478261,0.919191919,0.675675676,0.870619946
2,200,100,1,GY,CTZ,CV_1,298,13,41,21,0.879056047,0.617647059,0.958199357,0.338709677,0.916923077,0.4375,0.855227882
2,200,100,1,GY,CTX,CV_1,278,9,43,32,0.866043614,0.780487805,0.968641115,0.426666667,0.914473684,0.551724138,0.856353591
2,200,100,1,GY,AMP,CV_1,21,13,31,92,0.403846154,0.876190476,0.617647059,0.74796748,0.488372093,0.807017544,0.719745223
2,200,100,1,GY,AMX,CV_1,59,21,40,98,0.595959596,0.823529412,0.7375,0.710144928,0.659217877,0.762645914,0.720183486
2,200,100,1,GY,AMC,CV_1,176,56,46,58,0.792792793,0.50877193,0.75862069,0.557692308,0.775330396,0.532110092,0.696428571
2,200,100,1,GY,CXM,CV_1,260,16,48,49,0.844155844,0.753846154,0.942028986,0.505154639,0.890410959,0.604938272,0.828418231
2,200,100,1,GY,CET,CV_1,37,13,21,86,0.637931034,0.868686869,0.74,0.803738318,0.685185185,0.834951456,0.78343949
2,200,100,1,GY,GEN,CV_1,305,15,35,18,0.897058824,0.545454545,0.953125,0.339622642,0.924242424,0.418604651,0.865951743
2,200,100,1,GY,TBM,CV_1,90,17,17,33,0.841121495,0.66,0.841121495,0.66,0.841121495,0.66,0.78343949
2,200,100,1,GY,TMP,CV_1,77,16,15,49,0.836956522,0.753846154,0.827956989,0.765625,0.832432432,0.759689922,0.802547771
2,200,100,1,GY,CIP,CV_1,284,4,17,68,0.943521595,0.944444444,0.986111111,0.8,0.96434635,0.866242038,0.943699732
2,200,100,1,GY,CTZ,CV_2,304,5,47,21,0.866096866,0.807692308,0.98381877,0.308823529,0.921212121,0.446808511,0.862068966
2,200,100,1,GY,CTX,CV_2,273,11,50,31,0.845201238,0.738095238,0.961267606,0.382716049,0.899505766,0.504065041,0.832876712
2,200,100,1,GY,AMP,CV_2,32,11,26,85,0.551724138,0.885416667,0.744186047,0.765765766,0.633663366,0.821256039,0.75974026
2,200,100,1,GY,AMX,CV_2,60,21,46,91,0.566037736,0.8125,0.740740741,0.664233577,0.64171123,0.730923695,0.69266055
2,200,100,1,GY,AMC,CV_2,181,40,55,60,0.766949153,0.6,0.819004525,0.52173913,0.792122538,0.558139535,0.717261905
2,200,100,1,GY,CXM,CV_2,253,18,58,48,0.813504823,0.727272727,0.933579336,0.452830189,0.869415808,0.558139535,0.798408488
2,200,100,1,GY,CET,CV_2,43,15,24,72,0.641791045,0.827586207,0.74137931,0.75,0.688,0.786885246,0.746753247
2,200,100,1,GY,GEN,CV_2,303,13,36,25,0.89380531,0.657894737,0.958860759,0.409836066,0.92519084,0.505050505,0.870026525
2,200,100,1,GY,TBM,CV_2,92,14,11,37,0.893203883,0.725490196,0.867924528,0.770833333,0.880382775,0.747474747,0.837662338
2,200,100,1,GY,TMP,CV_2,68,17,13,56,0.839506173,0.767123288,0.8,0.811594203,0.819277108,0.788732394,0.805194805
2,200,100,1,GY,CIP,CV_2,279,12,16,70,0.945762712,0.853658537,0.958762887,0.813953488,0.95221843,0.833333333,0.925729443
2,200,100,1,GY,CTZ,CV_3,286,13,65,16,0.814814815,0.551724138,0.956521739,0.197530864,0.88,0.290909091,0.794736842
2,200,100,1,GY,CTX,CV_3,266,9,45,35,0.855305466,0.795454545,0.967272727,0.4375,0.907849829,0.564516129,0.847887324
2,200,100,1,GY,AMP,CV_3,28,13,31,86,0.474576271,0.868686869,0.682926829,0.735042735,0.56,0.796296296,0.721518987
2,200,100,1,GY,AMX,CV_3,58,30,27,103,0.682352941,0.77443609,0.659090909,0.792307692,0.670520231,0.783269962,0.73853211
2,200,100,1,GY,AMC,CV_3,194,40,56,46,0.776,0.534883721,0.829059829,0.450980392,0.801652893,0.489361702,0.714285714
2,200,100,1,GY,CXM,CV_3,242,20,72,46,0.770700637,0.696969697,0.923664122,0.389830508,0.840277778,0.5,0.757894737
2,200,100,1,GY,CET,CV_3,48,15,23,72,0.676056338,0.827586207,0.761904762,0.757894737,0.71641791,0.791208791,0.759493671
2,200,100,1,GY,GEN,CV_3,302,12,48,18,0.862857143,0.6,0.961783439,0.272727273,0.909638554,0.375,0.842105263
2,200,100,1,GY,TBM,CV_3,90,14,12,42,0.882352941,0.75,0.865384615,0.777777778,0.873786408,0.763636364,0.835443038
2,200,100,1,GY,TMP,CV_3,70,14,18,56,0.795454545,0.8,0.833333333,0.756756757,0.813953488,0.777777778,0.797468354
2,200,100,1,GY,CIP,CV_3,264,15,15,86,0.946236559,0.851485149,0.946236559,0.851485149,0.946236559,0.851485149,0.921052632
2,200,100,1,GY,CTZ,CV_4,302,8,48,13,0.862857143,0.619047619,0.974193548,0.213114754,0.915151515,0.317073171,0.849056604
2,200,100,1,GY,CTX,CV_4,277,9,50,24,0.847094801,0.727272727,0.968531469,0.324324324,0.903752039,0.448598131,0.836111111
2,200,100,1,GY,AMP,CV_4,26,18,24,93,0.52,0.837837838,0.590909091,0.794871795,0.553191489,0.815789474,0.739130435
2,200,100,1,GY,AMX,CV_4,61,32,26,99,0.701149425,0.755725191,0.655913978,0.792,0.677777778,0.7734375,0.733944954
2,200,100,1,GY,AMC,CV_4,187,39,65,45,0.742063492,0.535714286,0.827433628,0.409090909,0.782426778,0.463917526,0.69047619
2,200,100,1,GY,CXM,CV_4,253,18,68,32,0.788161994,0.64,0.933579336,0.32,0.85472973,0.426666667,0.76819407
2,200,100,1,GY,CET,CV_4,38,22,21,80,0.644067797,0.784313725,0.633333333,0.792079208,0.638655462,0.78817734,0.732919255
2,200,100,1,GY,GEN,CV_4,296,16,41,18,0.878338279,0.529411765,0.948717949,0.305084746,0.912172573,0.387096774,0.846361186
2,200,100,1,GY,TBM,CV_4,96,15,19,31,0.834782609,0.673913043,0.864864865,0.62,0.849557522,0.645833333,0.788819876
2,200,100,1,GY,TMP,CV_4,75,14,25,47,0.75,0.770491803,0.842696629,0.652777778,0.793650794,0.706766917,0.757763975
2,200,100,1,GY,CIP,CV_4,268,11,14,78,0.95035461,0.876404494,0.960573477,0.847826087,0.95543672,0.861878453,0.932614555
2,200,100,1,GS,CTZ,CV_1,300,24,28,35,0.914634146,0.593220339,0.925925926,0.555555556,0.920245399,0.573770492,0.865633075
2,200,100,1,GS,CTX,CV_1,286,9,24,52,0.922580645,0.852459016,0.969491525,0.684210526,0.945454545,0.759124088,0.911051213
2,200,100,1,GS,AMP,CV_1,29,9,34,96,0.46031746,0.914285714,0.763157895,0.738461538,0.574257426,0.817021277,0.744047619
2,200,100,1,GS,AMX,CV_1,62,18,34,104,0.645833333,0.852459016,0.775,0.753623188,0.704545455,0.8,0.76146789
2,200,100,1,GS,AMC,CV_1,196,36,59,45,0.768627451,0.555555556,0.844827586,0.432692308,0.804928131,0.486486486,0.717261905
2,200,100,1,GS,CXM,CV_1,261,28,31,67,0.893835616,0.705263158,0.903114187,0.683673469,0.898450947,0.694300518,0.84754522
2,200,100,1,GS,CET,CV_1,45,13,28,82,0.616438356,0.863157895,0.775862069,0.745454545,0.687022901,0.8,0.755952381
2,200,100,1,GS,GEN,CV_1,312,19,22,34,0.934131737,0.641509434,0.942598187,0.607142857,0.938345865,0.623853211,0.894056848
2,200,100,1,GS,TBM,CV_1,103,13,17,35,0.858333333,0.729166667,0.887931034,0.673076923,0.872881356,0.7,0.821428571
2,200,100,1,GS,TMP,CV_1,89,12,21,46,0.809090909,0.793103448,0.881188119,0.686567164,0.843601896,0.736,0.803571429
2,200,100,1,GS,CIP,CV_1,281,21,15,70,0.949324324,0.769230769,0.930463576,0.823529412,0.939799331,0.795454545,0.906976744
2,200,100,1,GS,CTZ,CV_2,289,29,29,40,0.908805031,0.579710145,0.908805031,0.579710145,0.908805031,0.579710145,0.850129199
2,200,100,1,GS,CTX,CV_2,266,24,18,63,0.936619718,0.724137931,0.917241379,0.777777778,0.926829268,0.75,0.886792453
2,200,100,1,GS,AMP,CV_2,38,10,28,92,0.575757576,0.901960784,0.791666667,0.766666667,0.666666667,0.828828829,0.773809524
2,200,100,1,GS,AMX,CV_2,58,23,36,101,0.617021277,0.814516129,0.716049383,0.737226277,0.662857143,0.77394636,0.729357798
2,200,100,1,GS,AMC,CV_2,183,38,52,63,0.778723404,0.623762376,0.828054299,0.547826087,0.802631579,0.583333333,0.732142857
2,200,100,1,GS,CXM,CV_2,259,21,37,70,0.875,0.769230769,0.925,0.654205607,0.899305556,0.707070707,0.850129199
2,200,100,1,GS,CET,CV_2,53,18,23,74,0.697368421,0.804347826,0.746478873,0.762886598,0.721088435,0.783068783,0.755952381
2,200,100,1,GS,GEN,CV_2,307,18,21,41,0.93597561,0.694915254,0.944615385,0.661290323,0.940275651,0.67768595,0.899224806
2,200,100,1,GS,TBM,CV_2,94,22,10,42,0.903846154,0.65625,0.810344828,0.807692308,0.854545455,0.724137931,0.80952381
2,200,100,1,GS,TMP,CV_2,82,17,13,56,0.863157895,0.767123288,0.828282828,0.811594203,0.845360825,0.788732394,0.821428571
2,200,100,1,GS,CIP,CV_2,279,22,16,70,0.945762712,0.760869565,0.926910299,0.813953488,0.936241611,0.786516854,0.901808786
2,200,100,1,GS,CTZ,CV_3,288,18,46,35,0.862275449,0.660377358,0.941176471,0.432098765,0.9,0.52238806,0.834625323
2,200,100,1,GS,CTX,CV_3,270,20,25,56,0.915254237,0.736842105,0.931034483,0.691358025,0.923076923,0.713375796,0.878706199
2,200,100,1,GS,AMP,CV_3,31,14,31,92,0.5,0.867924528,0.688888889,0.74796748,0.579439252,0.80349345,0.732142857
2,200,100,1,GS,AMX,CV_3,57,31,22,108,0.721518987,0.776978417,0.647727273,0.830769231,0.682634731,0.802973978,0.756880734
2,200,100,1,GS,AMC,CV_3,182,52,48,54,0.791304348,0.509433962,0.777777778,0.529411765,0.784482759,0.519230769,0.702380952
2,200,100,1,GS,CXM,CV_3,243,26,54,64,0.818181818,0.711111111,0.903345725,0.542372881,0.858657244,0.615384615,0.793281654
